,rmsd,tm_score,lddt,identifier,tool,msa_mode,template_id,plddt,max_pae,ptm
78,1.0372252464294434,0.8898658752441406,0.8474541932678433,7kuw,ColabFold,full,esm,92.50645161290322,21.390625,0.7
79,4.3297200202941895,0.607526421546936,0.6692064885655755,7kuw,ColabFold,single,af,94.62322580645161,23.6875,0.71
80,2.543787717819214,0.7544646859169006,0.762183292247724,7k3h,OmegaFold,,,,,
81,2.9204013347625732,0.7679639458656311,0.7494772471836691,7k3h,ESM,,,,,
82,2.4942901134490967,0.7504430413246155,0.7863481383825067,7k3h,ColabFold,single,none,83.81264462809918,31.609375,0.68
83,2.4908297061920166,0.7572524547576904,0.7781470386319665,7k3h,ColabFold,single,omega,89.37421487603305,31.53125,0.74
84,2.096538543701172,0.7984371781349182,0.8653020415814892,7k3h,ColabFold,single,truth,87.57776859504132,31.609375,0.71
85,2.3804848194122314,0.7685307860374451,0.780075371748038,7k3h,ColabFold,single,comb,87.68826446280991,31.578125,0.72
86,2.8391873836517334,0.7662695646286011,0.7518676069352069,7k3h,ColabFold,single,esm,88.18462809917355,31.546875,0.73
87,2.6220145225524902,0.7587280869483948,0.7836995022017997,7k3h,ColabFold,full,none,85.05355371900826,30.921875,0.7
88,2.4591827392578125,0.7568089962005615,0.7649534062119207,7k3h,ColabFold,full,omega,89.57181818181819,30.578125,0.76
89,2.1321306228637695,0.8145339488983154,0.9085602583407413,7k3h,ColabFold,full,truth,88.51314049586777,30.765625,0.74
90,2.3677525520324707,0.7663037180900574,0.7772598870056497,7k3h,ColabFold,full,comb,88.66421487603306,30.921875,0.75
91,2.846926689147949,0.7651663422584534,0.7530910296067167,7k3h,ColabFold,full,esm,88.97694214876033,30.78125,0.76
92,2.610344171524048,0.76080322265625,0.7703125146242618,7k3h,ColabFold,single,af,90.35809917355373,31.546875,0.75
93,10.02149772644043,0.3036671280860901,0.32319880705303733,7kww,OmegaFold,,,,,
94,11.580953598022461,0.3526461124420166,0.28678726330265525,7kww,ESM,,,,,
95,9.786351203918457,0.3468256890773773,0.30591075050709937,7kww,ColabFold,single,none,55.62375,29.140625,0.35
96,10.079574584960938,0.3116949200630188,0.3093009699305342,7kww,ColabFold,single,omega,76.87013888888889,27.0,0.57
97,0.5930486917495728,0.850322961807251,0.8998595752150255,7kww,ColabFold,single,truth,87.64611111111111,30.65625,0.69
98,11.564478874206543,0.36353760957717896,0.27762360874884373,7kww,ColabFold,single,comb,76.95777777777778,24.90625,0.52
99,11.696211814880371,0.3626502752304077,0.2762195643496607,7kww,ColabFold,single,esm,87.18819444444445,24.359375,0.67
100,10.228903770446777,0.3912196457386017,0.38909401941024035,7kww,ColabFold,full,none,57.26208333333334,28.609375,0.4
101,9.950063705444336,0.3052641749382019,0.3105569429769795,7kww,ColabFold,full,omega,67.59458333333333,26.078125,0.49
102,0.545596718788147,0.8554794788360596,0.9119940416749883,7kww,ColabFold,full,truth,84.84125,30.5625,0.72
103,11.402327537536621,0.3549100160598755,0.2864956819430552,7kww,ColabFold,full,comb,65.57263888888889,24.375,0.5
104,11.476482391357422,0.32856640219688416,0.27741153693968684,7kww,ColabFold,full,esm,75.46625,25.25,0.56
105,10.195581436157227,0.39206063747406006,0.3511058912783403,7kww,ColabFold,single,af,77.84791666666666,24.875,0.59
106,2.191192865371704,0.8795834183692932,0.8457550781879736,7f7p,OmegaFold,,,,,
107,1.2656309604644775,0.9510461688041687,0.8947368421052632,7f7p,ESM,,,,,
108,4.722583293914795,0.8706737160682678,0.835257948410318,7f7p,ColabFold,single,none,86.3859375,30.328125,0.75
109,3.8013131618499756,0.8890872001647949,0.8585193608235083,7f7p,ColabFold,single,omega,91.1359375,30.421875,0.81
110,4.49134635925293,0.912817120552063,0.8965499710209768,7f7p,ColabFold,single,truth,91.4853125,31.125,0.81
111,4.349541664123535,0.8954284191131592,0.8805940796775827,7f7p,ColabFold,single,comb,90.35947916666666,30.765625,0.8
112,1.7140644788742065,0.9458919763565063,0.8937233934725319,7f7p,ColabFold,single,esm,92.00510416666667,30.53125,0.81
113,3.6815907955169678,0.8839914798736572,0.875287453768956,7f7p,ColabFold,full,none,86.19958333333334,29.140625,0.77
114,3.882363796234131,0.8812785744667053,0.8593502575718094,7f7p,ColabFold,full,omega,90.84447916666667,29.84375,0.81
115,1.2212332487106323,0.9503195881843567,0.8788451852626177,7f7p,ColabFold,full,truth,93.1146875,29.234375,0.83
116,1.5546543598175049,0.911355197429657,0.8560919495785322,7f7p,ColabFold,full,comb,91.3528125,29.296875,0.81
117,1.2543834447860718,0.9432004690170288,0.8706416967683362,7f7p,ColabFold,full,esm,92.64520833333333,29.0625,0.82
118,4.303746700286865,0.8848346471786499,0.8643509586398167,7f7p,ColabFold,single,af,91.36791666666667,30.65625,0.81
119,3.270350456237793,0.8216486573219299,0.8364859538012772,7wrk,OmegaFold,,,,,
120,1.2044199705123901,0.877304196357727,0.9054791693354399,7wrk,ESM,,,,,
121,15.10971450805664,0.31371358036994934,0.328389598240062,7wrk,ColabFold,single,none,34.53534090909091,30.421875,0.27
122,3.2844324111938477,0.819757342338562,0.8036916495285399,7wrk,ColabFold,single,omega,89.16301136363636,29.78125,0.84
123,0.25564756989479065,0.9067131280899048,0.9727459775125021,7wrk,ColabFold,single,truth,93.41636363636364,31.25,0.86
124,1.3460984230041504,0.872392475605011,0.8881272603191257,7wrk,ColabFold,single,comb,93.29045454545455,29.890625,0.87
125,1.240430474281311,0.8757592439651489,0.8933847803589742,7wrk,ColabFold,single,esm,94.3359659090909,29.59375,0.87
126,0.912678599357605,0.8852295875549316,0.8947037438046613,7wrk,ColabFold,full,none,90.29926136363636,31.296875,0.85
127,0.912782609462738,0.8855835795402527,0.9016210301770904,7wrk,ColabFold,full,omega,90.10818181818182,31.28125,0.84
128,0.23534652590751648,0.9070847630500793,0.9627522311437523,7wrk,ColabFold,full,truth,93.511875,31.375,0.86
129,1.3450204133987427,0.871802806854248,0.8848920779099166,7wrk,ColabFold,full,comb,94.000625,29.125,0.89
130,1.2546708583831787,0.8751131296157837,0.8959923307582367,7wrk,ColabFold,full,esm,94.39181818181818,28.890625,0.88
131,0.8970475792884827,0.8858515024185181,0.893533999637238,7wrk,ColabFold,single,af,96.80573863636364,27.953125,0.9
132,10.179099082946777,0.34950366616249084,0.3199078556586634,7bny,OmegaFold,,,,,
133,7.361243724822998,0.5602138638496399,0.5128849178582748,7bny,ESM,,,,,
134,16.024219512939453,0.3699674606323242,0.36607006886749355,7bny,ColabFold,single,none,46.00171052631579,30.296875,0.41
135,10.254154205322266,0.3500167429447174,0.323881935343524,7bny,ColabFold,single,omega,88.5233552631579,30.921875,0.82
136,1.256536602973938,0.902868390083313,0.8836656311466877,7bny,ColabFold,single,truth,89.20177631578947,31.4375,0.81
137,10.237479209899902,0.3502066731452942,0.324965280038192,7bny,ColabFold,single,comb,80.13223684210526,31.203125,0.76
138,7.499546527862549,0.5601111650466919,0.4994169204274586,7bny,ColabFold,single,esm,71.3821052631579,31.453125,0.71
139,13.213971138000488,0.4068611264228821,0.38648336434819347,7bny,ColabFold,full,none,39.48848684210526,30.734375,0.32
140,10.249683380126953,0.3492811620235443,0.32281924680725976,7bny,ColabFold,full,omega,87.86046052631579,31.0,0.82
141,1.0434342622756958,0.8998488783836365,0.8990626596658297,7bny,ColabFold,full,truth,89.38203947368422,31.265625,0.82
142,10.197867393493652,0.3496066927909851,0.32364067076781894,7bny,ColabFold,full,comb,74.72921052631578,30.984375,0.73
143,7.443370342254639,0.5647384524345398,0.4985566869715429,7bny,ColabFold,full,esm,72.90309210526316,31.078125,0.73
144,13.323834419250488,0.41264471411705017,0.34710526315789475,7bny,ColabFold,single,af,73.04309210526316,31.265625,0.7
145,9.671614646911621,0.5625435709953308,0.5183548427275253,7mqq,OmegaFold,,,,,
146,14.289313316345215,0.2881089150905609,0.3593563110933913,7mqq,ESM,,,,,
147,11.995330810546875,0.29799017310142517,0.30871076881226833,7mqq,ColabFold,single,none,40.41982456140351,30.046875,0.38
148,9.792533874511719,0.5583654642105103,0.48852596955557254,7mqq,ColabFold,single,omega,68.84,29.65625,0.68
149,0.2630598843097687,0.9868625998497009,0.967943778683483,7mqq,ColabFold,single,truth,93.32649122807018,29.53125,0.87
150,9.753203392028809,0.5643373727798462,0.49463095827807163,7mqq,ColabFold,single,comb,63.86570175438597,29.6875,0.6
151,14.32949161529541,0.29678937792778015,0.3691273453464611,7mqq,ColabFold,single,esm,73.88570175438596,25.734375,0.61
152,12.03913688659668,0.3238488733768463,0.36074328388131516,7mqq,ColabFold,full,none,39.54280701754386,29.484375,0.33
153,9.743042945861816,0.5566724538803101,0.4873599556295064,7mqq,ColabFold,full,omega,70.3730701754386,28.296875,0.69
154,0.23632781207561493,0.9876959323883057,0.979378569256243,7mqq,ColabFold,full,truth,93.71824561403508,27.875,0.88
155,9.758794784545898,0.5553088784217834,0.49580147683460757,7mqq,ColabFold,full,comb,66.7292105263158,29.4375,0.62
156,14.298543930053711,0.2903648614883423,0.3594689378757515,7mqq,ColabFold,full,esm,73.61333333333333,23.96875,0.61
157,12.041428565979004,0.32645276188850403,0.3666094214540284,7mqq,ColabFold,single,af,84.80280701754386,28.5,0.7
158,1.6077262163162231,0.8637484312057495,0.7900506524874454,7dgw,OmegaFold,,,,,
159,1.3513880968093872,0.8855596780776978,0.8142949393331748,7dgw,ESM,,,,,
160,1.6759918928146362,0.8442806005477905,0.7533251524028185,7dgw,ColabFold,single,none,90.74069306930693,30.765625,0.82
161,1.6937434673309326,0.8511543869972229,0.7704861354246901,7dgw,ColabFold,single,omega,91.60732673267327,30.109375,0.82
162,0.6927114725112915,0.9023487567901611,0.8506787030409078,7dgw,ColabFold,single,truth,91.68079207920792,30.703125,0.83
163,1.6881756782531738,0.8442198038101196,0.7543073151874045,7dgw,ColabFold,single,comb,90.74188118811881,30.8125,0.82
164,1.376200795173645,0.8782181739807129,0.8264908620924221,7dgw,ColabFold,single,esm,92.59584158415842,30.359375,0.84
165,1.6515017747879028,0.8530758023262024,0.7584164289390807,7dgw,ColabFold,full,none,89.85792079207921,29.984375,0.81
166,1.6808600425720215,0.8548470735549927,0.7764123563092409,7dgw,ColabFold,full,omega,91.63940594059406,29.859375,0.83
167,0.5560111403465271,0.9116655588150024,0.8709841070306187,7dgw,ColabFold,full,truth,91.81138613861386,29.96875,0.83
168,1.595285415649414,0.8592252731323242,0.7753104065852693,7dgw,ColabFold,full,comb,91.41029702970297,30.03125,0.83
169,1.3888399600982666,0.8812291622161865,0.8055006559188042,7dgw,ColabFold,full,esm,92.80742574257425,29.671875,0.84
170,1.7335599660873413,0.8384949564933777,0.7338730122651653,7dgw,ColabFold,single,af,91.56227722772277,29.828125,0.82
171,9.111806869506836,0.7646585702896118,0.6709230794948304,7dns,OmegaFold,,,,,
172,3.2566096782684326,0.797159731388092,0.8100984392330851,7dns,ESM,,,,,
173,9.184785842895508,0.748518168926239,0.6325975477466224,7dns,ColabFold,single,none,89.87195876288659,30.65625,0.76
174,9.126398086547852,0.748457133769989,0.6430335417475408,7dns,ColabFold,single,omega,91.59453608247422,30.265625,0.79
175,9.110773086547852,0.7615132331848145,0.6691782975238064,7dns,ColabFold,single,truth,88.88855670103092,30.953125,0.78
176,9.086455345153809,0.7573277354240417,0.6534454930250178,7dns,ColabFold,single,comb,90.36412371134021,29.78125,0.78
177,3.309513568878174,0.7953667640686035,0.8188726723704076,7dns,ColabFold,single,esm,95.05690721649485,30.203125,0.84
178,9.173580169677734,0.7370516657829285,0.6267277217534473,7dns,ColabFold,full,none,88.78030927835052,30.0625,0.79
179,9.113322257995605,0.7483960390090942,0.6455964316269489,7dns,ColabFold,full,omega,92.10577319587628,29.59375,0.81
180,0.28254643082618713,0.9216312766075134,0.8746654726613966,7dns,ColabFold,full,truth,88.78030927835052,30.0625,0.79
181,9.111495971679688,0.753520667552948,0.6503448419128339,7dns,ColabFold,full,comb,91.55948453608248,29.71875,0.81
182,9.161551475524902,0.7349279522895813,0.6168184440415362,7dns,ColabFold,full,esm,88.6520618556701,29.8125,0.78
183,9.170182228088379,0.7353655695915222,0.6224593036168166,7dns,ColabFold,single,af,93.03958762886597,30.234375,0.81
